spend,pred_conversions_xgb,pred_conversions_lr
36230.34614695782,24.623472231203365,23.59844810896009
36487.448296780305,24.51642936364822,23.64340728284021
36744.55044660278,24.436708856852313,23.68887984202147
37001.652596425265,24.351776111199676,23.73485574241833
37258.754746247745,24.468542326583623,23.781325178489496
37515.856896070225,23.959974298916446,23.828278576163612
37772.95904589271,23.90402986863783,23.875706586018804
38030.061195715185,24.00957704814021,23.923600076705306
38287.16334553767,24.036122273135867,23.971950128600966
38544.26549536015,24.20470493562286,24.020748027690022
38801.36764518263,24.065451266914152,24.06998525965576
39058.46979500512,23.61481112005946,24.11965350417853
39315.57194482759,23.81621515411815,24.1697446294304
39572.67409465008,23.807194795511567,24.2202506867588
39829.77624447256,23.818652264936727,24.271163905551283
40086.87839429504,24.01315108340065,24.322476688274342
40343.98054411753,24.462445280605372,24.374181605679187
40601.08269394,25.512486999975287,24.426271392168054
40858.18484376249,25.575374020903183,24.47873894131454
41115.28699358497,25.51432314071797,24.531577301532128
41372.38914340745,25.283761314723474,24.58477967188501
41629.491293229934,25.13250878699707,24.638339398035853
41886.59344305241,25.470831483514516,24.692249968325036
42143.695592874894,25.559676338387515,24.746505009976598
42400.797742697374,25.330182303396835,24.801098285425923
42657.899892519854,25.474604770302175,24.85602368876461
42915.00204234234,25.583370193151897,24.911275242298164
43172.10419216482,25.931951534050178,24.9668470932123
43429.2063419873,26.0548861535709,25.022733510343787
43686.30849180978,25.97838439642083,25.078928881052047
43943.41064163226,25.774636113670592,25.13542770818777
44200.51279145475,25.759903489705174,25.192224607155076
44457.61494127723,26.081267119622744,25.24931430306371
44714.71709109971,25.8131496919527,25.306691627968178
44971.81924092219,26.159040325098363,25.364351518190638
45228.92139074467,26.24159356136232,25.422289011724512
45486.023540567156,26.436702911586117,25.48049924571609
45743.125690389636,26.4551449433068,25.538977454021236
46000.227840212116,26.094637308061156,25.597718964834687
46257.329990034596,26.009443394067333,25.65671919838934
46514.432139857076,26.271634159542963,25.715973664723098
46771.53428967956,26.198797533970843,25.77547796151101
47028.63643950204,26.367676856822197,25.83522777196042
47285.73858932452,26.47260045989627,25.895218862766956
47542.840739147,26.377042923147876,25.95544708212935
47799.94288896948,26.037239258645187,26.01590835782109
48057.04503879197,25.938030232319743,26.07659869531689
48314.14718861445,25.802215137213242,26.137514175972377
48571.24933843693,25.498940557932826,26.19865095525497
48828.35148825941,25.503286561220506,26.26000526102444
49085.45363808189,25.51591203383394,26.321573391861392
49342.55578790438,25.699782063189872,26.383351715442267
49599.65793772686,25.88517037323354,26.445336666959104
49856.76008754934,25.537995553865883,26.507524747582867
50113.86223737182,25.605080408455756,26.56991252296876
50370.9643871943,25.391889017210147,26.632496621802233
50628.066537016784,25.292178959267858,26.69527373438441
50885.168686839264,25.22203191474715,26.75824061125566
51142.270836661744,25.255417517330947,26.821394061856104
51399.372986484224,25.34433025548378,26.884730953221858
51656.475136306704,25.38241853554959,26.948248208716006
51913.57728612919,25.033767469492474,27.011942806793105
52170.67943595167,25.323148248553064,27.07581177979624
52427.78158577415,25.732522052266994,27.139852212785588
52684.88373559663,25.484573234565257,27.20406124239758
52941.98588541911,25.186723175996253,27.268436055733666
53199.0880352416,25.807188656954075,27.332973889277813
53456.19018506408,26.419411064090244,27.397672027841857
53713.29233488656,27.133146153824082,27.462527803537903
53970.39448470904,27.944495611698603,27.527538594776864
54227.49663453152,28.882333850267877,27.59270182529248
54484.598784354006,29.643192073027272,27.65801496319
54741.700934176486,29.915793768990547,27.723475520018752
54998.803083998966,29.74977944153632,27.789081049868035
55255.905233821446,29.746003946863233,27.854829148485443
55513.007383643926,29.57892774374239,27.920717452417186
55770.10953346641,29.212040768685643,27.986743638169578
56027.21168328889,28.698034204193974,28.052905421391266
56284.31383311137,28.05022727340258,28.119200556075395
56541.41598293385,27.281939199446658,28.185626833781303
56798.51813275634,26.406489205461394,28.252182082875127
57055.62028257882,25.437196514581988,28.318864167788778
57312.7224324013,24.327976843467916,28.385670988296745
57569.82458222378,23.392714366681837,28.452600478810282
57826.92673204626,22.64584914684734,28.51965060768846
58084.02888186875,22.254065597474032,28.586819376565575
58341.13103169123,22.093891847129456,28.654104819694528
58598.23318151371,22.254714100373832,28.721505003305694
58855.33533133619,22.665421885888865,28.789018024980845
59112.43748115867,23.246677644348342,28.856642013041693
59369.539630981155,24.216566820322043,28.924375125952775
59626.641780803635,24.8349627432145,28.992215551738113
59883.743930626115,25.5091199441528,29.060161507411383
60140.846080448595,26.214261571578916,29.12821123841926
60397.948230271075,26.925610773934814,29.1963630180974
60655.05038009356,27.61839069966246,29.264615147139022
60912.15252991604,28.267824497203833,29.332965953075426
61169.25467973852,28.860877469459307,29.401413789768384
61426.356829561,29.36592317477011,29.46995703691392
61683.45897938348,29.758610201957147,29.53859409955734
61940.56112920597,30.014587139841307,29.607323407619003
62197.66327902845,30.109502577243504,29.676143415430765
62454.76542885093,30.019005102984618,29.7450526012827
62711.86757867341,30.160198716720988,29.814049466979863
62968.96972849589,30.251216350952838,29.883132537408784
63226.07187831838,30.268597047599012,29.95230036011356
63483.17402814086,30.252221362190568,30.025465124384947
63740.27617796334,30.251033765500026,30.100455043028276
63997.37832778582,30.210398040202445,30.17532500901752
64254.4804776083,30.104702967293868,30.248356858521326
64511.582627430784,30.131530761718363,30.318059629475307
64768.684777253264,30.131530761718363,30.38316981576751
65025.786927075744,30.131530761718363,30.442651617103362
65282.889076898224,30.131530761718363,30.495697184614635
65539.99122672071,30.131530761718363,30.54172686227629
65797.09337654318,30.131530761718363,30.58038942419367
