spend,pred_conversions_xgb,pred_conversions_lr
35300.614875859625,27.33656640627958,27.92264302031763
35473.37417611572,27.307312168845513,27.956180002340865
35646.13347637182,27.433473072008,27.989645470141753
35818.89277662791,27.30209176187271,28.023039894511182
35991.652076884,27.66764943464829,28.056363741035472
36164.41137714009,27.860468123386667,28.089617470176975
36337.170677396185,28.118271733857583,28.122801537353176
36509.92997765228,28.373898431653508,28.15591639301419
36682.68927790837,28.630254741741908,28.188962482718697
36855.44857816446,28.827984027045368,28.221940247208444
37028.20787842055,28.989040195181637,28.254850122481237
37200.96717867665,29.111683568364864,28.28769253986256
37373.72647893274,29.2487966681505,28.320467926075768
37546.485779188835,29.344577073504944,28.35317670331094
37719.245079444925,29.373477736887658,28.385819289292424
37892.004379701015,29.689733249605315,28.418396097345067
38064.76367995711,30.06418367755573,28.450907536459177
38237.5229802132,30.2399081722429,28.483354011354297
38410.2822804693,30.365279486070623,28.515735922541715
38583.04158072539,30.323205410401076,28.54805366638586
38755.80088098148,30.16580744029689,28.580307635164473
38928.560181237575,30.234247910348607,28.612498217127747
39101.319481493665,30.3072022341088,28.644625796556294
39274.07878174976,30.383449402927532,28.67669075381805
39446.83808200585,30.461768408154846,28.708693465424204
39619.59738226194,30.54093824114079,28.742386330781947
39792.35668251804,30.61973789323541,28.77679312792658
39965.11598277413,30.65475689394445,28.811041908937625
40137.875283030226,30.669384754027128,28.84436479989808
40310.634583286315,30.66087186114349,28.876097802035865
40483.393883542405,30.626468602953565,28.905680594035537
40656.1531837985,30.563425367117393,28.93265633550889
40828.91248405459,30.46899254129501,28.956671471613035
41001.67178431069,30.48901197776992,28.977475538804534
41174.43108456678,30.534055709838476,28.994920971718795
